YYYY ,MM ,DD ,SST_MIN ,SST_MAX ,SST@90th_HS ,SSTA@90th_HS ,90th_HS>0 ,DHW_from_90th_HS>1 ,BAA_7day_max
2003,5,14,26.8700,27.8600,27.4600,0.4770,0.0000,0.9871,0
2003,5,15,26.7800,28.0200,27.6600,0.6800,0.0000,0.8143,0
2003,5,16,26.9600,27.7900,27.1800,0.1513,0.0000,0.6614,0
2003,5,17,26.8300,27.9000,27.5500,0.4426,0.0000,0.6614,0
2003,5,18,26.9500,28.1900,27.4000,0.4397,0.0000,0.6614,0
2003,5,19,26.0800,27.9600,27.6400,0.6239,0.0000,0.6614,0
2003,5,20,26.9200,28.5500,27.6500,0.5577,0.0000,0.6614,0
2003,5,21,26.9800,28.5900,28.5000,1.4206,0.0000,0.4700,0
2003,5,22,26.9600,28.6000,28.3400,1.3142,0.0000,0.3029,0
2003,5,23,26.6700,28.0100,27.4700,0.6881,0.0000,0.1500,0
2003,5,24,26.7600,28.0100,27.5100,0.6500,0.0000,0.0000,0
2003,5,25,26.7100,27.8400,27.3200,0.6700,0.0000,0.0000,0
2003,5,26,26.8200,27.8000,27.4600,0.8400,0.0000,0.0000,0
2003,5,27,26.7100,27.7100,27.3800,0.8848,0.0000,0.0000,0
2003,5,28,26.8100,27.7800,27.3600,0.7694,0.0000,0.0000,0
2003,5,29,26.6100,27.5600,27.3000,0.5097,0.0000,0.0000,0
2003,5,30,26.3500,27.5500,27.2700,0.4129,0.0000,0.0000,0
2003,5,31,26.5700,27.7200,27.2600,0.7900,0.0000,0.0000,0
2003,6,1,26.5300,27.6500,27.1700,0.6394,0.0000,0.0000,0
2003,6,2,26.6500,27.5600,27.0300,0.5932,0.0000,0.0000,0
2003,6,3,26.5900,27.6900,27.1200,0.6684,0.0000,0.0000,0
2003,6,4,26.5200,27.8900,27.2900,0.9029,0.0000,0.0000,0
2003,6,5,26.7000,27.9700,27.7000,1.1313,0.0000,0.0000,0
2003,6,6,26.5700,27.8200,27.3600,1.0384,0.0000,0.0000,0
2003,6,7,26.5200,27.6300,27.1500,0.8948,0.0000,0.0000,0
2003,6,8,26.4800,27.6900,27.2500,0.9068,0.0000,0.0000,0
2003,6,9,26.2200,27.6500,26.8900,0.5903,0.0000,0.0000,0
2003,6,10,26.0200,27.4100,27.1800,0.8571,0.0000,0.0000,0
2003,6,11,25.9000,27.5500,27.2900,1.0310,0.0000,0.0000,0
2003,6,12,25.5800,27.1300,26.9700,0.7123,0.0000,0.0000,0
2003,6,13,25.7600,27.3200,26.7300,0.4635,0.0000,0.0000,0
2003,6,14,25.7700,27.1900,26.6900,0.6684,0.0000,0.0000,0
2003,6,15,25.7800,27.1600,26.5600,0.4100,0.0000,0.0000,0
2003,6,16,25.3300,26.9500,26.4500,0.3297,0.0000,0.0000,0
2003,6,17,25.3400,26.7700,26.4900,0.3720,0.0000,0.0000,0
2003,6,18,25.5400,27.0000,26.3000,0.2500,0.0000,0.0000,0
2003,6,19,25.7200,26.8600,26.5600,0.5273,0.0000,0.0000,0
2003,6,20,25.6200,26.7600,26.5400,0.5050,0.0000,0.0000,0
2003,6,21,25.5900,26.7400,26.2700,0.4440,0.0000,0.0000,0
2003,6,22,25.6900,26.9300,26.3900,0.5077,0.0000,0.0000,0
2003,6,23,25.7200,26.8300,26.6800,0.7333,0.0000,0.0000,0
2003,6,24,25.7600,26.9900,26.3500,0.4300,0.0000,0.0000,0
2003,6,25,25.8400,27.1300,26.8400,0.6900,0.0000,0.0000,0
2003,6,26,25.8500,27.2800,26.7600,0.5980,0.0000,0.0000,0
2003,6,27,25.7200,27.1600,27.0100,1.0340,0.0000,0.0000,0
2003,6,28,25.7000,26.9400,26.2900,0.5413,0.0000,0.0000,0
2003,6,29,25.7100,27.0700,26.7200,0.8787,0.0000,0.0000,0
2003,6,30,25.5500,27.3500,26.6800,0.9200,0.0000,0.0000,0
2003,7,1,26.0200,27.5200,26.9400,1.2173,0.0000,0.0000,0
2003,7,2,26.2000,27.5600,27.2000,1.5357,0.0000,0.0000,0
2003,7,3,25.7700,27.4100,26.5500,0.8360,0.0000,0.0000,0
2003,7,4,25.6400,27.6500,27.4400,1.8917,0.0000,0.0000,0
2003,7,5,25.4200,27.3700,26.2600,0.6933,0.0000,0.0000,0
2003,7,6,25.2400,27.1600,26.8100,1.1340,0.0000,0.0000,0
2003,7,7,25.1600,26.9300,25.9800,0.4267,0.0000,0.0000,0
2003,7,8,25.1600,26.8500,25.9600,0.4517,0.0000,0.0000,0
2003,7,9,25.1100,26.7100,25.9100,0.4340,0.0000,0.0000,0
2003,7,10,25.0600,26.6400,25.9400,0.5883,0.0000,0.0000,0
2003,7,11,25.0100,26.5900,25.8800,0.4993,0.0000,0.0000,0
2003,7,12,24.8700,26.5000,25.7000,0.3460,0.0000,0.0000,0
2003,7,13,24.9100,26.5400,26.3400,0.7200,0.0000,0.0000,0
2003,7,14,24.6900,26.4000,26.0900,0.5103,0.0000,0.0000,0
2003,7,15,24.8600,26.2900,25.7000,0.2300,0.0000,0.0000,0
2003,7,16,24.6900,26.2100,25.7500,0.4571,0.0000,0.0000,0
2003,7,17,24.5200,26.0800,25.7400,0.4687,0.0000,0.0000,0
2003,7,18,24.6400,26.3100,25.9200,0.6671,0.0000,0.0000,0
2003,7,19,24.4900,26.0700,25.3500,0.0561,0.0000,0.0000,0
2003,7,20,24.4900,25.9900,25.7200,0.4332,0.0000,0.0000,0
2003,7,21,24.3300,25.7900,25.2200,0.0623,0.0000,0.0000,0
2003,7,22,24.3700,25.8700,25.6600,0.3945,0.0000,0.0000,0
2003,7,23,24.7600,25.9500,25.6600,0.4648,0.0000,0.0000,0
2003,7,24,24.9000,26.0500,25.5100,0.3213,0.0000,0.0000,0
2003,7,25,24.8900,26.1900,25.5700,0.3303,0.0000,0.0000,0
2003,7,26,25.0100,26.0200,25.5600,0.3723,0.0000,0.0000,0
2003,7,27,24.9200,26.1300,25.6800,0.4184,0.0000,0.0000,0
2003,7,28,25.0000,26.0300,25.4600,0.2348,0.0000,0.0000,0
2003,7,29,24.5900,26.0400,25.7500,0.4590,0.0000,0.0000,0
2003,7,30,24.3200,25.9300,25.3100,0.2055,0.0000,0.0000,0
2003,7,31,24.3600,25.9800,25.5800,0.4145,0.0000,0.0000,0
2003,8,1,24.5700,25.8000,25.3200,0.2535,0.0000,0.0000,0
2003,8,2,24.5400,25.9300,25.5700,0.4994,0.0000,0.0000,0
2003,8,3,24.0200,25.5600,25.1400,0.0494,0.0000,0.0000,0
2003,8,4,24.4100,25.6100,25.3300,0.0661,0.0000,0.0000,0
2003,8,5,24.5600,25.4800,24.9200,-0.1503,0.0000,0.0000,0
2003,8,6,24.3800,25.5900,25.4300,0.1948,0.0000,0.0000,0
2003,8,7,24.4600,25.5500,25.2200,0.3055,0.0000,0.0000,0
2003,8,8,24.6500,25.6400,25.3100,0.2658,0.0000,0.0000,0
2003,8,9,24.6100,25.7200,25.3300,0.4439,0.0000,0.0000,0
2003,8,10,24.8400,25.9900,25.5900,0.5161,0.0000,0.0000,0
2003,8,11,24.7000,25.5400,25.2800,0.3103,0.0000,0.0000,0
2003,8,12,24.7200,25.5300,25.1700,0.2919,0.0000,0.0000,0
2003,8,13,24.7900,25.5800,25.3300,0.3658,0.0000,0.0000,0
2003,8,14,24.8800,25.8400,25.3700,0.3226,0.0000,0.0000,0
2003,8,15,24.9800,25.9700,25.4300,0.5200,0.0000,0.0000,0
2003,8,16,24.7900,25.7900,25.5400,0.1994,0.0000,0.0000,0
2003,8,17,24.8500,25.8500,25.4000,0.4700,0.0000,0.0000,0
2003,8,18,24.7400,26.0200,25.5700,0.6100,0.0000,0.0000,0
2003,8,19,24.8900,25.9700,25.4500,0.5835,0.0000,0.0000,0
2003,8,20,24.8900,25.8400,25.5900,0.6216,0.0000,0.0000,0
2003,8,21,24.6100,25.8500,25.4000,0.4100,0.0000,0.0000,0
2003,8,22,24.5400,25.8300,25.4200,0.3545,0.0000,0.0000,0
2003,8,23,23.8700,25.8000,25.6800,0.1968,0.0000,0.0000,0
2003,8,24,24.6500,26.0500,25.6600,0.6158,0.0000,0.0000,0
2003,8,25,24.8500,25.8600,25.4100,0.4268,0.0000,0.0000,0
2003,8,26,25.0200,26.0400,25.6400,0.6006,0.0000,0.0000,0
2003,8,27,25.1800,26.3000,25.8200,0.8023,0.0000,0.0000,0
2003,8,28,25.1600,26.3200,25.8200,0.7542,0.0000,0.0000,0
2003,8,29,25.0000,26.4000,25.9900,0.8716,0.0000,0.0000,0
2003,8,30,24.8200,26.0700,25.6100,0.5300,0.0000,0.0000,0
2003,8,31,24.9400,25.8400,25.4200,0.3500,0.0000,0.0000,0
2003,9,1,24.8800,25.9200,25.6500,0.5903,0.0000,0.0000,0
2003,9,2,24.6300,26.1400,25.5000,0.4526,0.0000,0.0000,0
2003,9,3,24.6000,25.8900,25.2900,0.1461,0.0000,0.0000,0
2003,9,4,24.8100,26.0300,25.4000,0.2494,0.0000,0.0000,0
2003,9,5,24.9100,26.0900,25.5400,0.3568,0.0000,0.0000,0
2003,9,6,24.8000,26.2100,25.7800,0.4726,0.0000,0.0000,0
2003,9,7,24.6400,26.1200,25.4200,-0.0003,0.0000,0.0000,0
2003,9,8,24.2100,25.9600,25.0900,-0.2168,0.0000,0.0000,0
2003,9,9,24.6600,26.0000,25.3400,0.1781,0.0000,0.0000,0
2003,9,10,24.7400,25.9700,25.3200,0.1084,0.0000,0.0000,0
2003,9,11,24.4300,25.9700,25.1800,-0.0374,0.0000,0.0000,0
2003,9,12,24.4300,25.9000,25.5400,-0.2516,0.0000,0.0000,0
2003,9,13,24.2100,26.5500,25.3200,0.1945,0.0000,0.0000,0
2003,9,14,24.7600,27.0600,25.7400,0.4394,0.0000,0.0000,0
2003,9,15,24.9200,26.9800,25.6300,0.3700,0.0000,0.0000,0
2003,9,16,25.0700,27.2900,26.3100,0.7197,0.0000,0.0000,0
2003,9,17,25.2200,26.9900,26.0300,0.7893,0.0000,0.0000,0
2003,9,18,25.3100,27.1200,26.6600,0.8810,0.0000,0.0000,0
2003,9,19,25.2700,26.9900,26.3800,0.6173,0.0000,0.0000,0
2003,9,20,25.2000,26.7600,26.4600,0.6517,0.0000,0.0000,0
2003,9,21,25.1600,26.6500,25.7700,0.0460,0.0000,0.0000,0
2003,9,22,25.2500,26.6800,26.0900,0.3100,0.0000,0.0000,0
2003,9,23,25.3000,26.6600,25.8600,0.2760,0.0000,0.0000,0
2003,9,24,25.2700,26.6600,25.9600,0.3220,0.0000,0.0000,0
2003,9,25,25.2200,26.7800,25.8600,0.2833,0.0000,0.0000,0
2003,9,26,25.2600,26.9100,26.9100,0.5600,0.0000,0.0000,0
2003,9,27,25.3600,26.9800,25.8900,0.2780,0.0000,0.0000,0
2003,9,28,25.1200,27.0300,26.8000,0.5517,0.0000,0.0000,0
2003,9,29,25.1100,27.0500,26.0500,0.3727,0.0000,0.0000,0
2003,9,30,24.9700,26.6900,25.6700,-0.1100,0.0000,0.0000,0
2003,10,1,25.2000,27.1000,25.9900,0.2887,0.0000,0.0000,0
2003,10,2,25.5000,27.3700,26.2500,0.5283,0.0000,0.0000,0
2003,10,3,26.1000,28.2200,27.2100,1.4560,0.0000,0.0000,0
2003,10,4,26.1200,28.1700,26.9700,1.0627,0.0000,0.0000,0
2003,10,5,26.1600,27.9000,26.8000,0.8400,0.0000,0.0000,0
2003,10,6,26.0600,27.7500,27.5900,0.9590,0.0000,0.0000,0
2003,10,7,26.0100,27.7400,27.3800,0.7893,0.0000,0.0000,0
2003,10,8,25.9400,27.9200,27.7400,0.9877,0.0000,0.0000,0
2003,10,9,25.9600,28.1000,27.7400,1.0820,0.0000,0.0000,0
2003,10,10,25.9300,28.1800,27.6300,0.9817,0.0000,0.0000,0
2003,10,11,25.9500,28.1900,27.9500,1.0013,0.0000,0.0000,0
2003,10,12,26.2700,28.2000,27.8800,0.9700,0.0000,0.0000,0
2003,10,13,26.0300,28.1100,27.8000,0.8493,0.0000,0.0000,0
2003,10,14,26.0700,28.2000,27.9500,0.8703,0.0000,0.0000,0
2003,10,15,25.9400,27.9500,27.4500,0.5600,0.0000,0.0000,0
2003,10,16,25.7100,27.7800,27.2200,0.2642,0.0000,0.0000,0
2003,10,17,25.7900,27.3100,27.1300,0.1377,0.0000,0.0000,0
2003,10,18,25.7400,27.1400,26.4400,0.1865,0.0000,0.0000,0
2003,10,19,25.6100,27.2200,26.6100,0.2181,0.0000,0.0000,0
2003,10,20,25.8300,27.4400,26.6400,0.3274,0.0000,0.0000,0
2003,10,21,26.0400,27.8100,26.9400,0.4648,0.0000,0.0000,0
2003,10,22,26.1100,27.9000,26.8800,0.3784,0.0000,0.0000,0
2003,10,23,26.3000,27.7700,27.0500,0.5287,0.0000,0.0000,0
2003,10,24,26.1600,27.8600,27.2900,0.5177,0.0000,0.0000,0
2003,10,25,26.1300,27.6600,26.9300,0.3819,0.0000,0.0000,0
2003,10,26,25.7400,28.0200,27.8300,0.2561,0.0000,0.0000,0
2003,10,27,26.2700,28.3300,27.5700,0.6265,0.0000,0.0000,0
2003,10,28,26.4900,28.4600,27.6300,0.7261,0.0000,0.0000,0
2003,10,29,26.6300,28.5000,28.1100,0.8135,0.0000,0.0000,0
2003,10,30,26.3100,28.0900,28.0900,0.2723,0.0000,0.0000,0
2003,10,31,26.0800,27.8400,27.8300,0.0016,0.0000,0.0000,0
2003,11,1,26.0100,27.8200,27.1300,0.2403,0.0000,0.0000,0
2003,11,2,26.0300,27.8100,27.1200,0.2813,0.0000,0.0000,0
2003,11,3,26.2200,28.4600,28.1700,0.2019,0.0000,0.0000,0
2003,11,4,26.4300,28.3100,27.3600,0.2013,0.0000,0.0000,0
2003,11,5,26.3900,28.1600,28.0700,0.1039,0.0000,0.0000,0
2003,11,6,26.3800,28.2500,28.0900,0.0555,0.0000,0.0000,0
2003,11,7,26.3600,28.3300,28.1200,0.0771,0.0000,0.0000,0
2003,11,8,26.2400,27.9700,26.8600,-0.1939,0.0000,0.0000,0
2003,11,9,26.1600,27.8800,27.7700,-0.4690,0.0000,0.0000,0
2003,11,10,25.9900,27.8300,27.7800,-0.4958,0.0000,0.0000,0
2003,11,11,25.9700,27.8200,27.5900,-0.5739,0.0000,0.0000,0
2003,11,12,26.0600,27.7400,27.6000,-0.6506,0.0000,0.0000,0
2003,11,13,26.2200,27.5700,27.5300,-0.8271,0.0000,0.0000,0
2003,11,14,26.2900,27.8100,27.7000,-0.7652,0.0000,0.0000,0
2003,11,15,26.4100,27.9100,26.7400,-0.4200,0.0000,0.0000,0
2003,11,16,26.2700,27.8300,26.7300,-0.4903,0.0000,0.0000,0
2003,11,17,26.3400,27.8000,26.8400,-0.4620,0.0000,0.0000,0
2003,11,18,26.4300,28.1600,28.1300,-0.4480,0.0000,0.0000,0
2003,11,19,26.3700,28.0600,27.3800,-0.0467,0.0000,0.0000,0
2003,11,20,26.5900,28.1900,27.4500,-0.1833,0.0000,0.0000,0
2003,11,21,26.8000,28.5400,27.8300,0.0280,0.0000,0.0000,0
2003,11,22,26.9000,29.0400,28.1400,0.3810,0.0000,0.0000,0
2003,11,23,26.9100,29.1600,28.6300,0.4273,0.0000,0.0000,0
2003,11,24,26.9100,29.2200,28.3600,0.6700,0.0000,0.0000,0
2003,11,25,26.6000,29.5300,29.1600,0.4967,0.0000,0.0000,0
2003,11,26,26.8500,29.3000,29.1700,0.3807,0.0000,0.0000,0
2003,11,27,27.1800,29.4000,29.1600,0.3480,0.0000,0.0000,0
2003,11,28,26.8600,28.8100,28.6800,-0.1637,0.0000,0.0000,0
2003,11,29,27.0000,28.7200,27.6900,0.0800,0.0000,0.0000,0
2003,11,30,26.6900,28.4600,28.2800,-0.4450,0.0000,0.0000,0
2003,12,1,26.6200,28.5900,27.5100,-0.1980,0.0000,0.0000,0
2003,12,2,26.9700,28.7900,28.3600,-0.4290,0.0000,0.0000,0
2003,12,3,27.0600,28.7200,28.4600,-0.3560,0.0000,0.0000,0
2003,12,4,27.3900,28.8600,28.0300,0.1600,0.0000,0.0000,0
2003,12,5,27.8400,29.6000,28.7700,0.6600,0.2100,0.0000,1
2003,12,6,28.0900,29.9100,28.9600,1.0840,0.5600,0.0000,1
2003,12,7,28.0500,29.5300,28.6200,0.7260,0.2500,0.0000,1
2003,12,8,28.0800,29.9400,29.0000,1.0470,0.5800,0.0000,1
2003,12,9,27.7800,30.1100,29.5400,0.7040,0.4300,0.0000,1
2003,12,10,27.7600,29.7800,28.6500,0.6617,0.2700,0.0000,1
2003,12,11,28.0500,30.3600,29.9500,0.9253,0.7600,0.0000,1
2003,12,12,27.8000,29.8300,29.5700,0.4810,0.3500,0.0000,1
2003,12,13,27.9000,30.0400,29.4300,0.3740,0.2500,0.0000,1
2003,12,14,27.8700,29.7600,28.6900,0.5707,0.3100,0.0000,1
2003,12,15,28.3200,29.7000,28.8100,0.6900,0.4600,0.0000,1
2003,12,16,28.1600,29.5300,29.1900,0.5826,0.3600,0.0000,1
2003,12,17,28.3000,29.4900,29.1600,0.6445,0.4200,0.0000,1
2003,12,18,28.2300,30.2000,29.6300,0.4252,0.3800,0.0000,1
2003,12,19,27.9700,29.5600,29.4000,0.1787,0.1700,0.0000,1
2003,12,20,27.8100,29.3600,28.3900,0.2658,0.1400,0.0000,1
2003,12,21,27.9600,29.3400,28.4100,0.2590,0.1300,0.0000,1
2003,12,22,28.2200,29.3500,28.7200,0.2868,0.0700,0.0000,1
2003,12,23,27.8900,29.1800,28.6000,0.1603,0.0000,0.0000,1
2003,12,24,28.0400,29.3600,28.4300,0.2490,0.1000,0.0000,1
2003,12,25,28.1700,29.8100,29.7200,0.6877,0.6200,0.0000,1
2003,12,26,28.0200,29.8200,29.1700,0.7919,0.6500,0.0000,1
2003,12,27,27.9600,29.9100,29.5200,0.8177,0.6400,0.0000,1
2003,12,28,28.1500,29.6800,29.4800,0.5503,0.4400,0.0000,1
2003,12,29,28.3600,29.6400,29.0400,0.6806,0.5600,0.0000,1
2003,12,30,28.2000,29.5600,28.7500,0.3790,0.2500,0.0000,1
2003,12,31,28.3400,29.6100,28.8200,0.4165,0.3100,0.0000,1
2004,1,1,28.4300,29.6600,28.9100,0.4648,0.3700,0.0000,1
2004,1,2,28.4800,29.6700,28.9500,0.4948,0.3900,0.0000,1
2004,1,3,28.1600,29.4400,28.9300,0.2861,0.1700,0.0000,1
2004,1,4,28.3600,29.2900,28.8800,0.3235,0.2100,0.0000,1
2004,1,5,27.8100,29.1400,28.8400,0.1397,0.0300,0.0000,1
2004,1,6,28.1900,29.2500,29.1600,0.2668,0.2000,0.0000,1
2004,1,7,28.2300,29.2200,29.1300,0.3248,0.2500,0.0000,1
2004,1,8,27.8100,29.1500,29.0900,0.1297,0.0800,0.0000,1
2004,1,9,28.2100,29.2400,28.7800,0.3026,0.2600,0.0000,1
2004,1,10,28.3700,29.3700,28.7800,0.3787,0.3400,0.0000,1
2004,1,11,28.3000,29.4600,28.8900,0.4348,0.4000,0.0000,1
2004,1,12,28.1600,29.6500,29.1900,0.6542,0.6300,0.0000,1
2004,1,13,28.1400,30.0300,29.4800,0.6187,0.6000,0.0000,1
2004,1,14,28.7900,30.3800,30.0100,1.3287,1.3200,0.1886,2
2004,1,15,28.9700,30.5500,30.0200,1.3700,1.3700,0.3843,2
2004,1,16,29.0000,30.5200,30.0700,1.4235,1.4200,0.5871,2
2004,1,17,29.0900,30.5000,29.8900,1.1874,1.1700,0.7543,2
2004,1,18,28.9900,30.1700,29.7500,1.1587,1.1500,0.9186,2
2004,1,19,28.9100,30.1700,29.6300,0.9861,0.9500,0.9186,2
2004,1,20,28.9000,30.3400,29.5200,1.1613,1.1500,1.0829,2
2004,1,21,28.8300,30.2200,29.3200,1.0235,1.0100,1.2271,2
2004,1,22,28.6900,30.1500,29.5300,1.0984,1.0600,1.3786,2
2004,1,23,28.4100,30.2300,29.4800,1.0306,1.0100,1.5229,2
2004,1,24,28.7700,30.7500,29.8000,1.3168,1.2500,1.7014,2
2004,1,25,28.4500,30.8000,30.3300,1.3271,1.2400,1.8786,2
2004,1,26,28.7200,31.1400,30.3300,1.7568,1.7000,2.1214,2
2004,1,27,28.8400,30.8700,30.0600,1.5368,1.4400,2.3271,2
2004,1,28,29.1300,31.0100,30.8400,1.7568,1.6100,2.5571,2
2004,1,29,29.0800,30.8200,30.6500,1.5426,1.3800,2.7543,2
2004,1,30,29.4300,30.9900,29.9100,1.5384,1.4900,2.9671,2
2004,1,31,29.2500,31.2600,30.8200,1.8148,1.6400,3.2014,2
2004,2,1,29.4800,31.3800,31.0800,2.0461,1.8000,3.4586,2
2004,2,2,28.8100,31.3700,30.3400,1.8732,1.8500,3.7229,2
2004,2,3,29.0900,31.4200,30.2300,1.8539,1.8500,3.9871,2
2004,2,4,28.9800,31.3500,30.8600,1.9326,1.8100,4.2457,3
2004,2,5,29.1800,31.2600,30.9500,1.9461,1.6800,4.4857,3
2004,2,6,29.2300,31.2100,30.9300,1.9345,1.6600,4.7229,3
2004,2,7,29.2400,31.1700,30.1500,1.6174,1.6100,4.9529,3
2004,2,8,29.2200,31.1200,30.8300,1.8600,1.5500,5.1743,3
2004,2,9,29.0900,30.9400,30.2700,1.5371,1.4000,5.3743,3
2004,2,10,28.9600,30.7700,30.3000,1.4445,1.2600,5.5543,3
2004,2,11,28.8300,30.5500,30.0800,1.2074,0.9200,5.5543,3
2004,2,12,28.0600,30.4600,29.2300,0.9890,0.9800,5.5543,3
2004,2,13,28.8500,30.3800,29.5800,1.0548,0.9800,5.5543,3
2004,2,14,28.3900,30.0900,29.8900,1.1084,0.7600,5.5543,3
2004,2,15,28.7100,30.0900,29.2900,0.9700,0.7800,5.5543,3
2004,2,16,28.5200,29.8600,29.3000,0.9148,0.6000,5.5543,3
2004,2,17,28.3900,29.5200,29.0700,0.7476,0.4200,5.5543,1
2004,2,18,28.2600,29.5500,28.9700,0.5745,0.4600,5.5543,1
2004,2,19,28.0000,29.4800,29.1000,0.6193,0.4400,5.5543,1
2004,2,20,28.3400,29.6700,29.2500,0.6959,0.5400,5.5543,1
2004,2,21,28.3000,29.8900,29.0500,0.8072,0.4900,5.5543,1
2004,2,22,28.2100,29.9000,29.3500,0.6600,0.3300,5.5543,1
2004,2,23,28.0100,30.0700,29.4300,1.0131,0.8500,5.5543,1
2004,2,24,28.5700,30.0300,29.4600,1.1783,0.9100,5.5543,1
2004,2,25,28.2800,29.8100,29.1500,1.0031,0.6900,5.5543,1
2004,2,26,28.4900,29.8400,29.2300,1.0862,0.7900,5.5543,1
2004,2,27,28.5100,29.7600,29.1600,0.8552,0.5900,5.5543,1
2004,2,28,28.5700,29.7400,29.1500,0.9314,0.5800,5.5543,1
2004,2,29,28.4000,29.7800,29.0600,0.9041,0.5900,5.5543,1
2004,3,1,28.4000,29.4700,29.2600,0.8286,0.4100,5.5543,1
2004,3,2,28.8000,29.7200,29.2700,0.9076,0.7000,5.5543,1
2004,3,3,28.5500,29.6400,29.0300,0.7210,0.5300,5.5543,1
2004,3,4,28.3700,29.6300,29.1200,0.6445,0.4800,5.5543,1
2004,3,5,28.3900,29.6300,29.1200,0.6455,0.4800,5.5543,1
2004,3,6,28.3900,29.8100,29.2300,0.9255,0.7400,5.5543,1
2004,3,7,28.3500,29.9800,29.5300,1.0697,0.9000,5.5543,1
2004,3,8,28.4200,29.8700,29.0800,0.8921,0.5900,5.5543,1
2004,3,9,28.6200,29.7000,29.1500,0.8431,0.6300,5.5543,1
2004,3,10,28.5200,30.0200,29.3600,0.9541,0.7100,5.5543,1
2004,3,11,28.5000,30.0300,29.1900,0.9283,0.6900,5.5543,1
2004,3,12,28.5000,30.0200,29.1800,0.7297,0.5400,5.5543,1
2004,3,13,28.3500,29.7400,28.8200,0.6407,0.3700,5.5543,1
2004,3,14,28.4300,29.6400,29.1500,0.6959,0.4500,5.5543,1
2004,3,15,28.5300,29.6800,29.0500,0.9600,0.6300,5.5543,1
2004,3,16,28.5800,29.5900,28.9800,0.8652,0.6300,5.5543,1
2004,3,17,28.7000,29.5400,29.2200,0.9294,0.6400,5.5543,1
2004,3,18,28.8200,29.5300,29.3000,1.1503,0.6800,5.5543,1
2004,3,19,28.7900,29.4000,29.1000,1.0442,0.5900,5.5543,1
2004,3,20,28.6900,29.2700,29.1300,1.0023,0.4700,5.5543,1
2004,3,21,28.7300,29.2800,29.1900,1.0426,0.4900,5.5543,1
2004,3,22,28.5500,29.2800,28.9600,0.8774,0.3400,5.5543,1
2004,3,23,28.1500,29.6600,28.8400,0.8294,0.3800,5.5543,1
2004,3,24,28.0100,29.3700,28.7000,0.7365,0.2900,5.5543,1
2004,3,25,28.5000,29.7000,29.1900,1.2074,0.7100,5.5543,1
2004,3,26,28.5500,29.6900,29.4200,1.2313,0.7300,5.5543,1
2004,3,27,28.4900,29.5600,29.0700,1.0094,0.5300,5.5543,1
2004,3,28,28.4400,29.4300,28.8000,0.8365,0.3600,5.5543,1
2004,3,29,28.3500,29.5500,28.8000,0.9058,0.3800,5.5543,1
2004,3,30,28.3100,29.6300,28.8300,0.9106,0.3500,5.5543,1
2004,3,31,28.4500,29.7900,28.9000,1.0287,0.4100,5.5543,1
2004,4,1,28.3700,29.8600,28.9900,1.0761,0.5400,5.5543,1
2004,4,2,28.5100,29.7700,29.0800,1.2068,0.6100,5.5543,1
2004,4,3,28.2300,29.6800,29.1700,1.1210,0.6200,5.5543,1
2004,4,4,28.1900,29.3200,28.9900,0.9635,0.3600,5.5543,1
2004,4,5,27.9700,29.0100,28.5500,0.7226,0.1200,5.5543,1
2004,4,6,27.7700,28.9400,28.2700,0.4603,0.0000,5.5543,1
2004,4,7,27.9900,28.9300,28.4800,0.5103,0.0000,5.3657,1
2004,4,8,27.8700,28.8300,28.4200,0.4777,0.0000,5.1700,1
2004,4,9,27.9200,28.7900,28.4400,0.5055,0.0000,4.9671,1
2004,4,10,27.6700,28.9100,28.2500,0.3597,0.0000,4.8000,1
2004,4,11,27.5400,28.7300,27.9900,0.2610,0.0000,4.6357,1
2004,4,12,27.5000,28.7900,27.9700,0.2674,0.0000,4.6357,0
2004,4,13,27.4700,28.4300,27.7900,0.0935,0.0000,4.4714,0
2004,4,14,27.4700,28.5200,27.7800,0.0974,0.0000,4.3271,0
2004,4,15,27.2900,28.3800,27.8800,0.0800,0.0000,4.1757,0
2004,4,16,27.2600,28.2200,27.7600,-0.0307,0.0000,4.0314,0
2004,4,17,27.3000,28.3000,28.0800,0.2340,0.0000,3.8529,0
2004,4,18,27.1600,28.2100,27.8300,0.0880,0.0000,3.6757,0
2004,4,19,27.2600,29.1100,28.7600,0.6827,0.0000,3.4329,0
2004,4,20,27.0600,28.8200,28.0900,0.3767,0.0000,3.2271,0
2004,4,21,27.0700,29.1000,28.1600,0.4340,0.0000,2.9971,0
2004,4,22,26.9800,28.8700,28.1900,0.2817,0.0000,2.8000,0
2004,4,23,26.9600,28.7400,27.7300,0.1860,0.0000,2.5871,0
2004,4,24,27.1400,28.6100,27.7300,0.1850,0.0000,2.3529,0
2004,4,25,27.3900,28.5900,27.7900,0.3100,0.0000,2.0957,0
2004,4,26,27.4000,28.5800,27.9400,0.4573,0.0000,1.8314,0
2004,4,27,27.1200,28.6500,28.0000,0.5560,0.0000,1.5671,0
2004,4,28,27.3000,28.7700,28.2200,0.5270,0.0000,1.3086,0
2004,4,29,27.3100,28.9500,28.1300,0.6273,0.0000,1.0686,0
2004,4,30,27.4400,29.2400,28.4100,1.0100,0.0100,0.8314,1
2004,5,1,27.7000,29.2400,28.3400,1.0173,0.0200,0.6014,1
2004,5,2,27.4100,29.1500,28.2100,0.8983,0.0000,0.3800,1
2004,5,3,27.3700,29.0000,28.8200,1.1960,0.0000,0.1800,1
